seuNumero,tipoOpFinanceira
16412,04 - Via Compensação
16488,04 - Via Compensação
16720,04 - Via Compensação
16746,04 - Via Compensação
16821,04 - Via Compensação
16919,07 - Via Pix
13477,07 - Via Pix
13581,04 - Via Compensação
13664,04 - Via Compensação
13822,04 - Via Compensação
13843,04 - Via Compensação
13862,04 - Via Compensação
13911,04 - Via Compensação
13923,07 - Via Pix
14110,07 - Via Pix
14342,04 - Via Compensação
14438,04 - Via Compensação
14540,04 - Via Compensação
14661,04 - Via Compensação
14684,04 - Via Compensação
14870,04 - Via Compensação
14924,04 - Via Compensação
12249,04 - Via Compensação
12349,07 - Via Pix
12433,07 - Via Pix
12759,04 - Via Compensação
13058,04 - Via Compensação
13173,04 - Via Compensação
13253,04 - Via Compensação
13288,04 - Via Compensação
50797,04 - Via Compensação
50806,04 - Via Compensação
50810,07 - Via Pix
50814,04 - Via Compensação
50821,07 - Via Pix
50830,04 - Via Compensação
50838,04 - Via Compensação
50847,04 - Via Compensação
50851,04 - Via Compensação
50854,04 - Via Compensação
50856,04 - Via Compensação
45892,04 - Via Compensação
50887,07 - Via Pix
50893,04 - Via Compensação
50894,04 - Via Compensação
50901,04 - Via Compensação
50916,04 - Via Compensação
50926,07 - Via Pix
50935,04 - Via Compensação
50940,04 - Via Compensação
50943,04 - Via Compensação
50944,04 - Via Compensação
50951,04 - Via Compensação
50953,04 - Via Compensação
50957,04 - Via Compensação
50969,07 - Via Pix
50971,04 - Via Compensação
50994,07 - Via Pix
51000,04 - Via Compensação
51019,04 - Via Compensação
51023,04 - Via Compensação
51033,04 - Via Compensação
51042,04 - Via Compensação
51048,04 - Via Compensação
51078,07 - Via Pix
51081,04 - Via Compensação
51101,04 - Via Compensação
51110,04 - Via Compensação
51113,07 - Via Pix
51116,07 - Via Pix
51118,04 - Via Compensação
51128,04 - Via Compensação
51131,04 - Via Compensação
51150,04 - Via Compensação
51160,04 - Via Compensação
51164,04 - Via Compensação
51171,04 - Via Compensação
51174,04 - Via Compensação
51176,04 - Via Compensação
51182,04 - Via Compensação
51190,04 - Via Compensação
51193,04 - Via Compensação
51196,07 - Via Pix
51200,04 - Via Compensação
51208,04 - Via Compensação
51215,04 - Via Compensação
51217,04 - Via Compensação
51220,04 - Via Compensação
51230,04 - Via Compensação
51233,04 - Via Compensação
51248,07 - Via Pix
51250,04 - Via Compensação
51254,04 - Via Compensação
51259,04 - Via Compensação
51268,04 - Via Compensação
51271,07 - Via Pix
51274,07 - Via Pix
47954,07 - Via Pix
47962,07 - Via Pix
47969,07 - Via Pix
47972,04 - Via Compensação
47975,04 - Via Compensação
47985,04 - Via Compensação
48000,04 - Via Compensação
48003,07 - Via Pix
48010,04 - Via Compensação
48012,07 - Via Pix
48024,04 - Via Compensação
48027,04 - Via Compensação
48030,04 - Via Compensação
48032,07 - Via Pix
48035,04 - Via Compensação
48044,04 - Via Compensação
47423,07 - Via Pix
48052,04 - Via Compensação
48055,04 - Via Compensação
48062,04 - Via Compensação
48068,04 - Via Compensação
48071,07 - Via Pix
48085,04 - Via Compensação
48090,04 - Via Compensação
48092,04 - Via Compensação
48095,07 - Via Pix
48106,07 - Via Pix
48108,07 - Via Pix
46399,04 - Via Compensação
48125,04 - Via Compensação
48131,04 - Via Compensação
48138,04 - Via Compensação
48146,04 - Via Compensação
48149,04 - Via Compensação
48153,04 - Via Compensação
48160,07 - Via Pix
48167,07 - Via Pix
48173,07 - Via Pix
48175,04 - Via Compensação
48192,07 - Via Pix
48195,04 - Via Compensação
48209,04 - Via Compensação
26276,04 - Via Compensação
48213,04 - Via Compensação
48218,04 - Via Compensação
48221,04 - Via Compensação
35299,04 - Via Compensação
48256,04 - Via Compensação
48260,04 - Via Compensação
48264,07 - Via Pix
48276,07 - Via Pix
48283,04 - Via Compensação
48297,04 - Via Compensação
48300,04 - Via Compensação
48303,04 - Via Compensação
48306,04 - Via Compensação
48321,07 - Via Pix
48327,04 - Via Compensação
48313,04 - Via Compensação
48343,07 - Via Pix
48346,04 - Via Compensação
48350,04 - Via Compensação
48362,07 - Via Pix
48367,04 - Via Compensação
48380,04 - Via Compensação
48390,04 - Via Compensação
48392,04 - Via Compensação
48405,04 - Via Compensação
36523,04 - Via Compensação
48410,04 - Via Compensação
48427,04 - Via Compensação
48429,04 - Via Compensação
48436,04 - Via Compensação
48446,04 - Via Compensação
48449,04 - Via Compensação
48453,07 - Via Pix
48456,04 - Via Compensação
48469,04 - Via Compensação
48472,07 - Via Pix
48481,04 - Via Compensação
48500,07 - Via Pix
48511,04 - Via Compensação
48514,04 - Via Compensação
48528,04 - Via Compensação
48536,07 - Via Pix
48554,07 - Via Pix
48557,04 - Via Compensação
48561,06 - Via Retaguarda
48577,04 - Via Compensação
48590,07 - Via Pix
48598,04 - Via Compensação
48603,04 - Via Compensação
48611,04 - Via Compensação
48612,07 - Via Pix
48620,07 - Via Pix
48631,04 - Via Compensação
48640,04 - Via Compensação
48655,04 - Via Compensação
48658,04 - Via Compensação
48679,04 - Via Compensação
48680,07 - Via Pix
48686,04 - Via Compensação
48692,07 - Via Pix
48695,04 - Via Compensação
48698,04 - Via Compensação
48709,04 - Via Compensação
48715,04 - Via Compensação
48721,07 - Via Pix
48734,06 - Via Retaguarda
48737,04 - Via Compensação
48741,04 - Via Compensação
48744,04 - Via Compensação
20150,07 - Via Pix
48752,04 - Via Compensação
48754,07 - Via Pix
48758,04 - Via Compensação
48771,04 - Via Compensação
48775,04 - Via Compensação
48777,04 - Via Compensação
48789,04 - Via Compensação
48799,04 - Via Compensação
48815,04 - Via Compensação
48818,04 - Via Compensação
48821,07 - Via Pix
45235,04 - Via Compensação
45246,04 - Via Compensação
45326,04 - Via Compensação
45356,04 - Via Compensação
45403,04 - Via Compensação
45413,04 - Via Compensação
45539,04 - Via Compensação
45582,07 - Via Pix
45584,04 - Via Compensação
45641,07 - Via Pix
45260,07 - Via Pix
45654,07 - Via Pix
45694,04 - Via Compensação
45699,04 - Via Compensação
45725,04 - Via Compensação
45734,04 - Via Compensação
45802,04 - Via Compensação
45830,04 - Via Compensação
45891,04 - Via Compensação
45907,07 - Via Pix
44014,04 - Via Compensação
46035,04 - Via Compensação
46063,04 - Via Compensação
46159,07 - Via Pix
46222,07 - Via Pix
46243,04 - Via Compensação
46280,04 - Via Compensação
46330,04 - Via Compensação
46334,04 - Via Compensação
46350,04 - Via Compensação
46353,04 - Via Compensação
46363,04 - Via Compensação
46366,07 - Via Pix
46395,06 - Via Retaguarda
46417,06 - Via Retaguarda
46458,04 - Via Compensação
46466,07 - Via Pix
46520,04 - Via Compensação
28374,04 - Via Compensação
46544,04 - Via Compensação
46566,04 - Via Compensação
46610,04 - Via Compensação
46642,04 - Via Compensação
46674,04 - Via Compensação
46742,04 - Via Compensação
46750,04 - Via Compensação
46789,04 - Via Compensação
46792,07 - Via Pix
46808,04 - Via Compensação
30881,04 - Via Compensação
46830,04 - Via Compensação
46840,04 - Via Compensação
46849,04 - Via Compensação
46861,04 - Via Compensação
46864,04 - Via Compensação
46869,07 - Via Pix
46880,04 - Via Compensação
31278,07 - Via Pix
46889,04 - Via Compensação
46908,04 - Via Compensação
46924,04 - Via Compensação
46928,04 - Via Compensação
46935,04 - Via Compensação
44610,04 - Via Compensação
46944,07 - Via Pix
46947,04 - Via Compensação
46956,04 - Via Compensação
46962,04 - Via Compensação
46974,04 - Via Compensação
46984,07 - Via Pix
46995,04 - Via Compensação
47000,04 - Via Compensação
47019,07 - Via Pix
47024,04 - Via Compensação
47035,04 - Via Compensação
43392,04 - Via Compensação
43397,04 - Via Compensação
43414,04 - Via Compensação
43420,04 - Via Compensação
43451,04 - Via Compensação
43485,04 - Via Compensação
43508,04 - Via Compensação
43546,04 - Via Compensação
43590,04 - Via Compensação
43599,04 - Via Compensação
43673,04 - Via Compensação
43784,07 - Via Pix
43848,04 - Via Compensação
43869,07 - Via Pix
43895,04 - Via Compensação
43939,04 - Via Compensação
43943,04 - Via Compensação
44000,04 - Via Compensação
44055,04 - Via Compensação
44138,04 - Via Compensação
44170,04 - Via Compensação
43138,04 - Via Compensação
44288,04 - Via Compensação
44298,07 - Via Pix
44308,04 - Via Compensação
44320,04 - Via Compensação
44407,04 - Via Compensação
44435,04 - Via Compensação
44437,04 - Via Compensação
44443,07 - Via Pix
44489,04 - Via Compensação
44570,04 - Via Compensação
44620,04 - Via Compensação
44754,04 - Via Compensação
44771,04 - Via Compensação
44877,04 - Via Compensação
44893,04 - Via Compensação
45058,04 - Via Compensação
45063,04 - Via Compensação
45076,07 - Via Pix
45129,04 - Via Compensação
45147,07 - Via Pix
45156,07 - Via Pix
45182,07 - Via Pix
46868,07 - Via Pix
46873,04 - Via Compensação
46912,04 - Via Compensação
46923,04 - Via Compensação
46927,07 - Via Pix
46930,04 - Via Compensação
46943,04 - Via Compensação
46946,04 - Via Compensação
46951,07 - Via Pix
46972,04 - Via Compensação
46981,04 - Via Compensação
46983,07 - Via Pix
46986,04 - Via Compensação
46988,04 - Via Compensação
46994,07 - Via Pix
47001,04 - Via Compensação
47006,04 - Via Compensação
47009,04 - Via Compensação
47021,04 - Via Compensação
47025,04 - Via Compensação
47041,04 - Via Compensação
47043,04 - Via Compensação
47050,04 - Via Compensação
47053,04 - Via Compensação
47068,07 - Via Pix
47075,04 - Via Compensação
47078,04 - Via Compensação
45199,07 - Via Pix
27651,07 - Via Pix
41616,04 - Via Compensação
41650,04 - Via Compensação
41656,04 - Via Compensação
41739,04 - Via Compensação
41791,04 - Via Compensação
41806,07 - Via Pix
41811,07 - Via Pix
41861,04 - Via Compensação
41864,04 - Via Compensação
41882,04 - Via Compensação
41900,04 - Via Compensação
41937,04 - Via Compensação
41952,04 - Via Compensação
42030,04 - Via Compensação
42039,04 - Via Compensação
42086,04 - Via Compensação
42098,04 - Via Compensação
42126,04 - Via Compensação
42150,04 - Via Compensação
42203,04 - Via Compensação
42241,04 - Via Compensação
42264,07 - Via Pix
42355,04 - Via Compensação
42372,04 - Via Compensação
42396,04 - Via Compensação
47082,04 - Via Compensação
47091,07 - Via Pix
47097,04 - Via Compensação
47112,04 - Via Compensação
47114,04 - Via Compensação
47116,04 - Via Compensação
47122,04 - Via Compensação
47129,04 - Via Compensação
47135,04 - Via Compensação
47127,04 - Via Compensação
47154,07 - Via Pix
47156,04 - Via Compensação
47163,07 - Via Pix
47167,04 - Via Compensação
47169,04 - Via Compensação
47171,04 - Via Compensação
47182,04 - Via Compensação
47186,04 - Via Compensação
47187,04 - Via Compensação
47190,04 - Via Compensação
47193,04 - Via Compensação
47200,04 - Via Compensação
47207,04 - Via Compensação
47223,04 - Via Compensação
47229,04 - Via Compensação
47236,04 - Via Compensação
31682,07 - Via Pix
42398,04 - Via Compensação
42467,04 - Via Compensação
42480,04 - Via Compensação
42482,07 - Via Pix
42535,06 - Via Retaguarda
42582,04 - Via Compensação
42636,07 - Via Pix
42661,04 - Via Compensação
42733,04 - Via Compensação
42760,07 - Via Pix
42761,04 - Via Compensação
42816,04 - Via Compensação
42932,04 - Via Compensação
43026,04 - Via Compensação
43030,04 - Via Compensação
43072,07 - Via Pix
43198,04 - Via Compensação
43205,04 - Via Compensação
43227,04 - Via Compensação
43291,04 - Via Compensação
43297,04 - Via Compensação
43376,04 - Via Compensação
43380,04 - Via Compensação
39885,04 - Via Compensação
39966,04 - Via Compensação
40118,04 - Via Compensação
40177,07 - Via Pix
47248,04 - Via Compensação
47251,04 - Via Compensação
47254,04 - Via Compensação
47260,04 - Via Compensação
47270,07 - Via Pix
47288,04 - Via Compensação
47290,04 - Via Compensação
47302,04 - Via Compensação
47309,04 - Via Compensação
47312,04 - Via Compensação
27233,04 - Via Compensação
47332,04 - Via Compensação
43874,04 - Via Compensação
43925,04 - Via Compensação
44071,07 - Via Pix
44086,07 - Via Pix
44137,04 - Via Compensação
44225,07 - Via Pix
44290,07 - Via Pix
44373,04 - Via Compensação
44378,07 - Via Pix
44507,04 - Via Compensação
44518,04 - Via Compensação
44637,04 - Via Compensação
44722,04 - Via Compensação
44756,04 - Via Compensação
44773,07 - Via Pix
40240,04 - Via Compensação
40378,04 - Via Compensação
40418,04 - Via Compensação
40639,04 - Via Compensação
40657,04 - Via Compensação
40663,04 - Via Compensação
40882,04 - Via Compensação
41023,04 - Via Compensação
41259,04 - Via Compensação
41277,04 - Via Compensação
41301,04 - Via Compensação
41325,04 - Via Compensação
41343,07 - Via Pix
41364,04 - Via Compensação
41379,04 - Via Compensação
41444,04 - Via Compensação
41508,04 - Via Compensação
41555,04 - Via Compensação
38016,04 - Via Compensação
38279,04 - Via Compensação
38281,04 - Via Compensação
38376,04 - Via Compensação
38398,04 - Via Compensação
38422,04 - Via Compensação
38511,04 - Via Compensação
38671,04 - Via Compensação
38818,07 - Via Pix
44779,04 - Via Compensação
44827,04 - Via Compensação
44890,07 - Via Pix
44892,04 - Via Compensação
44906,04 - Via Compensação
44926,07 - Via Pix
44945,04 - Via Compensação
44954,04 - Via Compensação
44959,04 - Via Compensação
44981,04 - Via Compensação
45001,07 - Via Pix
45016,04 - Via Compensação
45084,04 - Via Compensação
45097,04 - Via Compensação
45169,07 - Via Pix
45216,04 - Via Compensação
45239,04 - Via Compensação
45257,07 - Via Pix
45270,04 - Via Compensação
45299,04 - Via Compensação
45337,07 - Via Pix
40190,07 - Via Pix
40208,04 - Via Compensação
40248,04 - Via Compensação
40357,04 - Via Compensação
40439,04 - Via Compensação
40502,04 - Via Compensação
38897,07 - Via Pix
38899,04 - Via Compensação
38989,04 - Via Compensação
39012,04 - Via Compensação
39017,04 - Via Compensação
39209,04 - Via Compensação
39215,04 - Via Compensação
39316,04 - Via Compensação
39322,07 - Via Pix
36854,04 - Via Compensação
39359,04 - Via Compensação
39370,04 - Via Compensação
39572,04 - Via Compensação
39658,04 - Via Compensação
39737,04 - Via Compensação
39740,04 - Via Compensação
39757,04 - Via Compensação
36438,04 - Via Compensação
36520,04 - Via Compensação
36603,04 - Via Compensação
36666,04 - Via Compensação
36703,04 - Via Compensação
36727,07 - Via Pix
36751,04 - Via Compensação
36764,04 - Via Compensação
36821,04 - Via Compensação
36921,04 - Via Compensação
40539,04 - Via Compensação
40644,04 - Via Compensação
40650,04 - Via Compensação
40675,04 - Via Compensação
40744,07 - Via Pix
40761,07 - Via Pix
40845,07 - Via Pix
40953,04 - Via Compensação
40994,04 - Via Compensação
40997,04 - Via Compensação
41048,07 - Via Pix
41094,04 - Via Compensação
41100,07 - Via Pix
41120,07 - Via Pix
41119,04 - Via Compensação
41126,04 - Via Compensação
41134,04 - Via Compensação
41179,04 - Via Compensação
41326,04 - Via Compensação
41330,04 - Via Compensação
41445,07 - Via Pix
41474,04 - Via Compensação
41477,07 - Via Pix
41601,04 - Via Compensação
41732,04 - Via Compensação
41781,04 - Via Compensação
41844,04 - Via Compensação
36983,04 - Via Compensação
37006,04 - Via Compensação
37038,04 - Via Compensação
